as_of_date,security_id,stock_code_5d,official_security_name_en,official_issuer_name_en,profile,investability_status,factor_record_quality,confidence_grade,sleeve_id,sleeve_route,sleeve_rank,sleeve_population,sleeve_rank_percentile,sleeve_score,component_count,component_weight,component_score_json,avg_turnover_hkd_20d,return_20d,return_60d,return_120d,dividend_yield_365d,earnings_yield,roe,wvr_flag,h_share_flag,a_share_class_exists,dual_counter_flag,biotech_chapter18a_flag,secondary_listing_flag,corporate_action_count_365d
2026-07-21,HKEX:00293,00293,CATHAY PAC AIR,Cathay Pacific Airways Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,70,80,0.1375,0.7588918883180354,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.734472049689441, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.8664596273291926, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.5838509316770186, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.9433070866141732, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.7210031347962382, ""weight"": 0.25}}",189244796.42037186,0.10636520120571924,0.1045150498338685,0.11738960891453631,0.06358819058094649,0.11315890201993417,,False,False,False,False,False,False,2
2026-07-21,HKEX:00914,00914,CONCH CEMENT,Anhui Conch Cement Co. Ltd.  - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,71,80,0.125,0.7579511986452321,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.6521739130434783, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.7950310559006211, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.9394409937888198, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.5007874015748032, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.9341692789968652, ""weight"": 0.25}}",122455820.79778585,-0.0011337047112810472,-0.10551264648415282,-0.223967654800852,0.05462258536656652,0.01589103216025625,,False,True,True,False,False,False,2
2026-07-21,HKEX:06198,06198,QINGDAO PORT,"Qingdao Port International Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,72,80,0.1125,0.7566039401814584,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.3416149068322981, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.8074534161490683, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.7857142857142857, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.8992125984251969, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.8197492163009404, ""weight"": 0.25}}",31865926.04096198,0.019047919048003736,-0.07863278777004379,-0.025622674286603364,0.05657121998923512,0.030523255306234103,,False,True,True,False,False,False,2
2026-07-21,HKEX:06030,06030,CITIC SEC,CITIC Securities Co. Ltd.  - H Shares,SECURITIES_AND_BROKERAGE,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,73,80,0.1,0.7557626106731572,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.8338509316770186, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.5636645962732919, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.7981366459627329, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.8566929133858268, ""weight"": 0.2}, ""roe"": {""percentile"": 0.9230769230769231, ""weight"": 0.15}, ""volatility_60d"": {""percentile"": 0.6332288401253918, ""weight"": 0.25}}",344732137.30302364,-0.022567041016334333,0.030088413908727407,0.010903340873178458,0.02844581600043982,0.024170274768990283,0.0300248639993166,False,True,True,False,False,False,2
2026-07-21,HKEX:00291,00291,CHINA RES BEER,China Resources Beer (Holdings) Co. Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,74,80,0.0875,0.7555854359799853,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.7562111801242236, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.7220496894409938, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.7298136645962733, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.8267716535433071, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.7931034482758621, ""weight"": 0.25}}",202542218.86662847,0.11369993654021515,-0.052689381488222775,-0.0548822238571115,0.04803347357001323,0.04351464504600501,,False,False,False,True,False,False,2
2026-07-21,HKEX:01288,01288,ABC,Agricultural Bank of China Ltd.  - H Shares,BANK,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,75,80,0.075,0.7535160096605752,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.860248447204969, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.734472049689441, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.6785714285714286, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.968503937007874, ""weight"": 0.2}, ""roe"": {""percentile"": 0.36363636363636365, ""weight"": 0.15}, ""volatility_60d"": {""percentile"": 0.829153605015674, ""weight"": 0.25}}",453990764.3763027,0.010544805303367655,-0.04455701012687052,0.08166662764687604,0.048915130434782614,0.034782608695652174,0.02276124113474104,False,True,True,False,False,False,2
2026-07-21,HKEX:00576,00576,ZHEJIANGEXPRESS,Zhejiang Expressway Co. Ltd.  - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,76,80,0.0625,0.7533121669940162,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.31832298136645965, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.9006211180124224, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.7329192546583851, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.8094488188976378, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.8652037617554859, ""weight"": 0.25}}",29658321.721746493,0.02647976234792826,-0.09052847371325923,0.017553609523081715,0.06792564334375863,0.03312594763966336,,False,True,False,False,False,False,1
2026-07-21,HKEX:03988,03988,BANK OF CHINA,Bank of China Ltd.  - H Shares,BANK,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,77,80,0.05,0.7509593193995089,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.9487577639751553, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.7313664596273292, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.7841614906832298, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.9921259842519685, ""weight"": 0.2}, ""roe"": {""percentile"": 0.09090909090909091, ""weight"": 0.15}, ""volatility_60d"": {""percentile"": 0.8667711598746082, ""weight"": 0.25}}",1313330970.0941746,0.02000162372883474,0.05193909131478569,0.2025523732420187,0.04886309733613965,0.034416825878308056,0.017437091484149556,False,True,True,False,False,False,2
2026-07-21,HKEX:06936,06936,SF HOLDING,"S.F. Holding Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,78,80,0.0375,0.7504052328000536,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.4798136645962733, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.5745341614906833, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8680124223602484, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.8299212598425196, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.8887147335423198, ""weight"": 0.25}}",59189755.41695146,0.1033783590036037,-0.06075386542803296,-0.10733641834714003,0.030483772340828368,0.015615431793714813,,False,True,True,False,False,False,2
2026-07-21,HKEX:06049,06049,POLY PPT SER,"Poly Property Services Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,79,80,0.025,0.7500778718295008,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.24378881987577639, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.8136645962732919, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8695652173913043, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.8188976377952756, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.8463949843260188, ""weight"": 0.25}}",22219416.62652359,0.03526822248486616,-0.05114696146392128,-0.12323298740018418,0.05702838831072807,0.09971610963694316,,False,True,False,False,False,False,1
2026-07-21,HKEX:00525,00525,GUANGSHEN RAIL,Guangshen Railway Co. Ltd.  - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,80,80,0.0125,0.7499614109756657,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.09161490683229814, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.7080745341614907, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8571428571428571, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.9653543307086614, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.8605015673981191, ""weight"": 0.25}}",8447620.803072274,0.05238101833802267,-0.012953386082803497,0.03091529620564626,0.04680542905634144,0.037104071757733934,,False,True,True,False,False,False,1
2026-07-21,HKEX:02319,02319,MENGNIU DAIRY,China Mengniu Dairy Co. Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,RECOVERY_WATCH,WATCH,1,60,1.0,0.9419129017611898,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.8819875776397516, ""weight"": 0.1}, ""max_drawdown_120d"": {""percentile"": 0.9511811023622048, ""weight"": 0.15}, ""return_20d"": {""percentile"": 0.9247648902821317, ""weight"": 0.25}, ""return_60d"": {""percentile"": 0.973186119873817, ""weight"": 0.2}, ""trend_consistency_60d"": {""percentile"": 0.9992163009404389, ""weight"": 0.15}, ""volume_ratio_20_60d"": {""percentile"": 0.9021739130434783, ""weight"": 0.15}}",511351250.4691113,0.16173685875531518,0.16536145285534953,0.2102680173617928,0.032372699330340815,0.021451788712876445,,False,False,False,False,False,False,1
2026-07-21,HKEX:02359,02359,WUXI APPTEC,"WuXi AppTec Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,RECOVERY_WATCH,WATCH,2,60,0.9833333333333333,0.9105869068245445,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.9347826086956522, ""weight"": 0.1}, ""max_drawdown_120d"": {""percentile"": 0.8740157480314961, ""weight"": 0.15}, ""return_20d"": {""percentile"": 0.9278996865203761, ""weight"": 0.25}, ""return_60d"": {""percentile"": 0.9842271293375394, ""weight"": 0.2}, ""trend_consistency_60d"": {""percentile"": 0.9474921630094044, ""weight"": 0.15}, ""volume_ratio_20_60d"": {""percentile"": 0.7670807453416149, ""weight"": 0.15}}",1119760039.9741874,0.17018065004048522,0.29161567274061917,0.3847665527616655,0.014076126678982363,0.010231660633520595,,False,True,True,False,False,False,2
2026-07-21,HKEX:09999,09999,NTES,"NetEase, Inc.",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,RECOVERY_WATCH,WATCH,3,60,0.9666666666666667,0.9008884618844284,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.9751552795031055, ""weight"": 0.1}, ""max_drawdown_120d"": {""percentile"": 0.8724409448818897, ""weight"": 0.15}, ""return_20d"": {""percentile"": 0.8213166144200627, ""weight"": 0.25}, ""return_60d"": {""percentile"": 0.9763406940063092, ""weight"": 0.2}, ""trend_consistency_60d"": {""percentile"": 0.8996865203761756, ""weight"": 0.15}, ""volume_ratio_20_60d"": {""percentile"": 0.9130434782608695, ""weight"": 0.15}}",2412430831.4533377,0.09148269944509191,0.16978274291805606,-0.03695968810721906,0.022810599522038292,0.016088631511574115,,False,False,False,False,False,False,4
2026-07-21,HKEX:06821,06821,ASYMCHEM,"Asymchem Laboratories (Tianjin) Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,RECOVERY_WATCH,WATCH,4,60,0.95,0.9006267351201056,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.672360248447205, ""weight"": 0.1}, ""max_drawdown_120d"": {""percentile"": 0.7984251968503937, ""weight"": 0.15}, ""return_20d"": {""percentile"": 0.9780564263322884, ""weight"": 0.25}, ""return_60d"": {""percentile"": 0.9905362776025236, ""weight"": 0.2}, ""trend_consistency_60d"": {""percentile"": 0.8362068965517241, ""weight"": 0.15}, ""volume_ratio_20_60d"": {""percentile"": 0.9704968944099379, ""weight"": 0.15}}",140673107.68959427,0.2753821365558955,0.3329182229842964,0.47731763270244065,0.012217083181031131,0.006862745012485965,,False,True,True,False,False,False,1
2026-07-21,HKEX:00300,00300,MIDEA GROUP,"Midea Group Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,RECOVERY_WATCH,WATCH,5,60,0.9333333333333333,0.8922124848256326,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.9161490683229814, ""weight"": 0.1}, ""max_drawdown_120d"": {""percentile"": 0.9275590551181102, ""weight"": 0.15}, ""return_20d"": {""percentile"": 0.8996865203761756, ""weight"": 0.25}, ""return_60d"": {""percentile"": 0.9526813880126183, ""weight"": 0.2}, ""trend_consistency_60d"": {""percentile"": 0.9474921630094044, ""weight"": 0.15}, ""volume_ratio_20_60d"": {""percentile"": 0.6925465838509317, ""weight"": 0.15}}",718453130.9474945,0.15003026372596362,0.11360712829040254,0.14748839883364773,0.05170183947625995,0.017780115157700102,,False,True,True,False,False,False,2
2026-07-21,HKEX:06990,06990,SKB BIO,"Sichuan Kelun-Biotech Biopharmaceutical Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,RECOVERY_WATCH,WATCH,6,60,0.9166666666666666,0.8890278022841879,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.9192546583850931, ""weight"": 0.1}, ""max_drawdown_120d"": {""percentile"": 0.6992125984251969, ""weight"": 0.15}, ""return_20d"": {""percentile"": 0.9749216300940439, ""weight"": 0.25}, ""return_60d"": {""percentile"": 0.8249211356466877, ""weight"": 0.2}, ""trend_consistency_60d"": {""percentile"": 0.9474921630094044, ""weight"": 0.15}, ""volume_ratio_20_60d"": {""percentile"": 0.9425465838509317, ""weight"": 0.15}}",758624496.3139023,0.2660550344555439,0.0072992203909887365,0.1229656298530899,0.0,,,False,True,True,False,False,False,0
2026-07-21,HKEX:03998,03998,BOSIDENG,Bosideng International Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,RECOVERY_WATCH,WATCH,7,60,0.9,0.8821007940127135,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.6987577639751553, ""weight"": 0.1}, ""max_drawdown_120d"": {""percentile"": 0.7023622047244095, ""weight"": 0.15}, ""return_20d"": {""percentile"": 0.9811912225705329, ""weight"": 0.25}, ""return_60d"": {""percentile"": 0.9716088328075709, ""weight"": 0.2}, ""trend_consistency_60d"": {""percentile"": 0.8996865203761756, ""weight"": 0.15}, ""volume_ratio_20_60d"": {""percentile"": 0.8819875776397516, ""weight"": 0.15}}",159798591.65361053,0.2831169297631233,0.15690868367370991,0.08810574861859011,0.05728744872914695,0.02095141676136646,,False,False,False,False,False,False,2
2026-07-21,HKEX:02269,02269,WUXI BIO,WuXi Biologics (Cayman) Inc.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,RECOVERY_WATCH,WATCH,8,60,0.8833333333333333,0.8706218031111054,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.9472049689440993, ""weight"": 0.1}, ""max_drawdown_120d"": {""percentile"": 0.6362204724409449, ""weight"": 0.15}, ""return_20d"": {""percentile"": 0.9670846394984326, ""weight"": 0.25}, ""return_60d"": {""percentile"": 0.9305993690851735, ""weight"": 0.2}, ""trend_consistency_60d"": {""percentile"": 0.8996865203761756, ""weight"": 0.15}, ""volume_ratio_20_60d"": {""percentile"": 0.7841614906832298, ""weight"": 0.15}}",1304832920.387436,0.2387769067855634,0.08737867884900719,0.026415185909433037,0.0,0.032037813585530754,,False,False,False,False,False,False,0
2026-07-21,HKEX:06127,06127,JOINN,"JOINN Laboratories (China) Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,RECOVERY_WATCH,WATCH,9,60,0.8666666666666667,0.8553690582343788,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.812111801242236, ""weight"": 0.1}, ""max_drawdown_120d"": {""percentile"": 0.4393700787401575, ""weight"": 0.15}, ""return_20d"": {""percentile"": 0.9921630094043887, ""weight"": 0.25}, ""return_60d"": {""percentile"": 0.8832807570977917, ""weight"": 0.2}, ""trend_consistency_60d"": {""percentile"": 0.8996865203761756, ""weight"": 0.15}, ""volume_ratio_20_60d"": {""percentile"": 0.9906832298136646, ""weight"": 0.15}}",306733313.7302203,0.4030916058061418,0.03426261125376495,-0.04465696257018936,0.005841525329306565,0.013559321814725814,,False,True,True,False,False,False,1
2026-07-21,HKEX:01070,01070,TCL ELECTRONICS,TCL Electronics Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,RECOVERY_WATCH,WATCH,10,60,0.85,0.8495568572977984,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.6785714285714286, ""weight"": 0.1}, ""max_drawdown_120d"": {""percentile"": 0.9023622047244094, ""weight"": 0.15}, ""return_20d"": {""percentile"": 0.9341692789968652, ""weight"": 0.25}, ""return_60d"": {""percentile"": 0.9400630914826499, ""weight"": 0.2}, ""trend_consistency_60d"": {""percentile"": 0.6833855799373041, ""weight"": 0.15}, ""volume_ratio_20_60d"": {""percentile"": 0.8152173913043478, ""weight"": 0.15}}",148690548.5689589,0.17416834620177735,0.09706376803289962,0.41137403492933555,0.033671399681167134,0.0631521165929048,,False,False,False,False,False,False,1
2026-07-21,HKEX:03759,03759,PHARMARON,"Pharmaron Beijing Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,RECOVERY_WATCH,WATCH,11,60,0.8333333333333334,0.8455205573891625,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.7670807453416149, ""weight"": 0.1}, ""max_drawdown_120d"": {""percentile"": 0.5464566929133858, ""weight"": 0.15}, ""return_20d"": {""percentile"": 0.9984326018808778, ""weight"": 0.25}, ""return_60d"": {""percentile"": 0.9574132492113565, ""weight"": 0.2}, ""trend_consistency_60d"": {""percentile"": 0.6833855799373041, ""weight"": 0.15}, ""volume_ratio_20_60d"": {""percentile"": 0.9549689440993789, ""weight"": 0.15}}",234554669.34813777,0.537173899858773,0.11628100934689312,0.08527323122194508,0.009919197453533268,0.040737704381701434,,False,True,True,False,False,False,1
2026-07-21,HKEX:01112,01112,H&H INTL HLDG,Health and Happiness (H&H) International Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,RECOVERY_WATCH,WATCH,12,60,0.8166666666666667,0.8320472299468664,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.4580745341614907, ""weight"": 0.1}, ""max_drawdown_120d"": {""percentile"": 0.4692913385826772, ""weight"": 0.15}, ""return_20d"": {""percentile"": 0.9952978056426333, ""weight"": 0.25}, ""return_60d"": {""percentile"": 0.9511041009463722, ""weight"": 0.2}, ""trend_consistency_60d"": {""percentile"": 0.8996865203761756, ""weight"": 0.15}, ""volume_ratio_20_60d"": {""percentile"": 0.9456521739130435, ""weight"": 0.15}}",53194050.66368513,0.410614519682897,0.10856453482744843,0.09199529214893931,0.023102310812728195,0.020462046719844973,,False,False,False,False,False,False,2
2026-07-21,HKEX:01308,01308,SITC,SITC International Holdings Co. Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,RECOVERY_WATCH,WATCH,13,60,0.8,0.8266987966745906,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.6475155279503105, ""weight"": 0.1}, ""max_drawdown_120d"": {""percentile"": 0.9669291338582677, ""weight"": 0.15}, ""return_20d"": {""percentile"": 0.8793103448275862, ""weight"": 0.25}, ""return_60d"": {""percentile"": 0.9589905362776026, ""weight"": 0.2}, ""trend_consistency_60d"": {""percentile"": 0.9741379310344828, ""weight"": 0.15}, ""volume_ratio_20_60d"": {""percentile"": 0.3944099378881988, ""weight"": 0.15}}",121266170.0157651,0.12866954631431993,0.11891426430013907,0.41220554654469743,0.08301051606711672,0.089464528350991,,False,False,False,False,False,False,3
2026-07-21,HKEX:01997,01997,WHARF REIC,Wharf Real Estate Investment Co. Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,RECOVERY_WATCH,WATCH,14,60,0.7833333333333333,0.8175924245315511,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.6304347826086957, ""weight"": 0.1}, ""max_drawdown_120d"": {""percentile"": 0.7606299212598425, ""weight"": 0.15}, ""return_20d"": {""percentile"": 0.932601880877743, ""weight"": 0.25}, ""return_60d"": {""percentile"": 0.88801261829653, ""weight"": 0.2}, ""trend_consistency_60d"": {""percentile"": 0.9474921630094044, ""weight"": 0.15}, ""volume_ratio_20_60d"": {""percentile"": 0.5838509316770186, ""weight"": 0.15}}",107866933.34629545,0.1735460044981938,0.03559605197777693,0.015405065210644997,0.05275779279973618,,,False,False,False,False,False,False,2
2026-07-21,HKEX:01801,01801,INNOVENT BIO,"Innovent Biologics, Inc.",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,RECOVERY_WATCH,WATCH,15,60,0.7666666666666667,0.8151791981068012,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.953416149068323, ""weight"": 0.1}, ""max_drawdown_120d"": {""percentile"": 0.8283464566929134, ""weight"": 0.15}, ""return_20d"": {""percentile"": 0.9498432601880877, ""weight"": 0.25}, ""return_60d"": {""percentile"": 0.8690851735015773, ""weight"": 0.2}, ""trend_consistency_60d"": {""percentile"": 0.3824451410658307, ""weight"": 0.15}, ""volume_ratio_20_60d"": {""percentile"": 0.8462732919254659, ""weight"": 0.15}}",1573838517.5802865,0.20371597591197088,0.028344672182551767,0.09014423407570149,0.0,0.00529217217365411,,False,False,False,False,False,False,0
