symbol,name,shard_id,source_state,attempt_count,source_row_count,normalized_event_count,error_type,error_message,elapsed_seconds,retrieved_at,source_id,source_adapter,authority,trade_authority
300439.SZ,美康生物,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300459.SZ,汤姆猫,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300460.SZ,ST惠伦,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300467.SZ,迅游科技,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300476.SZ,胜宏科技,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300514.SZ,友讯达,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300523.SZ,辰安科技,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300528.SZ,幸福蓝海,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300529.SZ,健帆生物,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300554.SZ,三超新材,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300564.SZ,筑博设计,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300581.SZ,晨曦航空,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300592.SZ,华凯易佰,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300598.SZ,诚迈科技,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300636.SZ,同和药业,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300651.SZ,金陵体育,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300672.SZ,国科微,0,SUCCESS,4,1,1,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300679.SZ,电连技术,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300693.SZ,盛弘股份,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300698.SZ,万马科技,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300699.SZ,光威复材,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300702.SZ,天宇股份,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300706.SZ,阿石创,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300711.SZ,广哈通信,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300736.SZ,百邦科技,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300739.SZ,明阳电路,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300747.SZ,锐科激光,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300763.SZ,锦浪科技,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300777.SZ,中简科技,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300846.SZ,首都在线,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300853.SZ,申昊科技,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300860.SZ,锋尚文化,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300880.SZ,迦南智能,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300890.SZ,翔丰华,0,SUCCESS,4,1,1,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300901.SZ,中胤时尚,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300940.SZ,南极光,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300966.SZ,共同药业,0,SUCCESS,4,1,1,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300983.SZ,尤安设计,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300993.SZ,玉马科技,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301012.SZ,扬电科技,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301019.SZ,宁波色母,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301022.SZ,海泰科,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301030.SZ,*ST仕净,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301079.SZ,邵阳液压,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301115.SZ,联检科技,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301131.SZ,聚赛龙,0,SUCCESS,4,3,3,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301156.SZ,美农生物,0,SUCCESS,4,3,3,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301218.SZ,华是科技,0,SUCCESS,4,1,1,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301226.SZ,祥明智能,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301227.SZ,森鹰窗业,0,SUCCESS,4,1,1,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301235.SZ,华康洁净,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301268.SZ,铭利达,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301270.SZ,汉仪股份,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301296.SZ,新巨丰,0,SUCCESS,4,1,1,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301303.SZ,真兰仪表,0,SUCCESS,4,4,4,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301323.SZ,新莱福,0,SUCCESS,4,3,3,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301365.SZ,矩阵股份,0,SUCCESS,4,3,3,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301366.SZ,一博科技,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301459.SZ,丰茂股份,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301508.SZ,中机认检,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301510.SZ,固高科技,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301513.SZ,尚水智能,0,SUCCESS,4,1,1,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301516.SZ,中远通,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301591.SZ,肯特股份,0,SUCCESS,4,3,3,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600057.SH,厦门象屿,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600062.SH,华润双鹤,0,SUCCESS,4,3,3,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600072.SH,中船科技,0,SUCCESS,4,1,1,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600084.SH,*ST尼雅,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600113.SH,浙江东日,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600179.SH,安通控股,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600202.SH,哈空调,0,SUCCESS,4,1,1,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600219.SH,南山铝业,0,SUCCESS,4,3,3,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600235.SH,民丰特纸,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600268.SH,国电南自,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600340.SH,*ST华幸,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600354.SH,敦煌种业,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600399.SH,抚顺特钢,0,SUCCESS,4,1,1,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600418.SH,江淮汽车,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600460.SH,士兰微,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600463.SH,空港股份,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600481.SH,双良节能,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600505.SH,西昌电力,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600517.SH,国网英大,0,SUCCESS,4,3,3,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600528.SH,中铁工业,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600533.SH,栖霞建设,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600587.SH,新华医疗,0,SUCCESS,4,3,3,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600615.SH,鑫源智造,0,SUCCESS,4,1,1,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600664.SH,哈药股份,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600754.SH,锦江酒店,0,SUCCESS,4,3,3,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600765.SH,中航重机,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600770.SH,综艺股份,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600774.SH,汉商集团,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600839.SH,四川长虹,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600843.SH,上工申贝,0,SUCCESS_EMPTY,4,0,0,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600865.SH,百大集团,0,SUCCESS,4,1,1,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600887.SH,伊利股份,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600903.SH,贵州燃气,0,SUCCESS,4,3,3,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600926.SH,杭州银行,0,SUCCESS,4,3,3,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600929.SH,雪天盐业,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600955.SH,维远股份,0,SUCCESS,4,2,2,,,53.302022948,2026-07-19T22:03:19+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
